fecha,temperatura_c,precipitacion_mm,humedad_pct
2019-01-06,15.79,2.55,89.51
2019-01-07,15.43,6.5,93.21
2019-01-08,15.18,3.49,92.55
2019-01-09,14.83,16.22,88.6
2019-01-10,14.31,6.97,88.76
2019-01-11,15.76,2.92,86.64
2019-01-12,15.57,0.7,86.93
2019-01-13,15.8,4.9,88.86
2019-01-14,15.08,4.68,92.47
2019-01-15,16.13,1.76,86.11
2019-01-16,16.0,1.46,85.59
2019-01-17,16.24,1.32,87.43
2019-01-18,16.36,0.89,86.37
2019-01-19,16.98,0.7,86.13
2019-01-20,16.89,0.74,86.14
2019-01-21,17.52,0.08,84.5
2019-01-22,17.47,0.0,82.19
2019-01-23,17.69,0.1,82.48
2019-01-24,17.54,0.53,82.76
2019-01-25,17.4,1.12,83.92
2019-01-26,17.82,0.13,82.06
2019-01-27,17.0,0.62,85.3
2019-01-28,16.79,3.3,89.36
2019-01-29,16.62,5.31,90.18
2019-01-30,17.01,6.95,87.65
2019-01-31,17.44,1.14,87.85
2019-02-01,16.95,3.92,90.17
2019-02-02,16.64,4.46,89.78
2019-02-03,17.38,1.09,84.53
2019-02-04,17.66,0.23,83.77
2019-02-05,17.29,0.78,87.1
2019-02-06,16.55,13.21,90.1
2019-02-07,16.23,5.85,92.3
2019-02-08,16.6,4.61,86.7
2019-02-09,16.2,5.32,90.45
2019-02-10,16.39,3.13,90.73
2019-02-11,16.95,1.06,88.13
2019-02-12,17.12,1.99,87.54
2019-02-13,17.3,0.41,86.03
2019-02-14,17.25,2.46,88.2
2019-02-15,18.01,0.17,82.56
2019-02-16,18.12,0.95,82.68
2019-02-17,17.38,3.71,87.69
2019-02-18,16.95,5.02,88.01
2019-02-19,16.26,6.2,90.98
2019-02-20,16.25,2.71,88.38
2019-02-21,16.6,5.54,88.64
2019-02-22,17.35,3.63,83.92
2019-02-23,16.44,5.5,92.1
2019-02-24,16.24,23.08,91.83
2019-02-25,16.86,2.73,84.85
2019-02-26,16.49,12.6,88.64
2019-02-27,16.16,7.46,91.12
2019-02-28,16.6,6.31,87.52
2019-03-01,16.48,2.39,88.3
2019-03-02,16.55,6.68,87.14
2019-03-03,17.02,1.18,84.07
2019-03-04,17.16,2.03,82.98
2019-03-05,17.17,4.08,83.86
2019-03-06,16.92,1.1,89.45
2019-03-07,17.19,0.97,87.32
2019-03-08,17.45,0.11,83.34
2019-03-09,17.63,0.87,83.49
2019-03-10,17.26,5.36,89.23
2019-03-11,16.61,8.04,87.84
2019-03-12,16.85,0.09,83.93
2019-03-13,17.68,1.09,86.01
2019-03-14,16.16,2.4,92.25
2019-03-15,15.89,3.93,90.27
2019-03-16,17.39,5.8,85.61
2019-03-17,16.74,9.13,90.39
2019-03-18,16.31,9.56,92.01
2019-03-19,15.87,16.56,91.27
2019-03-20,16.6,6.98,86.35
2019-03-21,15.86,5.58,92.19
2019-03-22,16.14,17.16,91.15
2019-03-23,15.77,6.7,90.21
2019-03-24,16.49,8.75,89.19
2019-03-25,16.64,2.02,88.24
2019-03-26,16.96,8.09,90.09
2019-03-27,16.98,1.84,86.53
2019-03-28,16.68,3.0,89.65
2019-03-29,16.16,9.3,94.84
2019-03-30,17.15,9.49,88.48
2019-03-31,17.01,3.81,89.38
2019-04-01,17.01,20.7,89.94
2019-04-02,16.54,20.52,89.58
2019-04-03,17.34,4.9,86.64
2019-04-04,16.83,8.07,91.01
2019-04-05,16.61,5.76,90.23
2019-04-06,16.8,16.11,90.08
2019-04-07,16.55,2.14,89.26
2019-04-08,17.13,2.85,86.74
2019-04-09,16.6,4.21,89.09
2019-04-10,15.87,16.6,92.33
2019-04-11,16.99,9.52,86.24
2019-04-12,17.64,1.37,86.31
2019-04-13,17.15,3.7,89.74
2019-04-14,17.2,3.19,88.5
2019-04-15,16.82,10.02,89.64
2019-04-16,17.23,1.37,87.77
2019-04-17,16.48,2.06,88.69
2019-04-18,16.37,14.45,91.83
2019-04-19,16.42,18.52,92.71
2019-04-20,16.48,11.35,88.59
2019-04-21,16.39,18.81,92.81
2019-04-22,16.06,23.75,90.38
2019-04-23,16.55,4.14,91.01
2019-04-24,16.39,6.21,89.41
2019-04-25,17.29,2.1,88.12
2019-04-26,17.68,2.75,87.06
2019-04-27,17.27,2.05,89.14
2019-04-28,17.34,0.25,84.32
2019-04-29,17.7,0.03,83.74
2019-04-30,16.77,1.62,82.71
2019-05-01,16.65,1.79,83.54
2019-05-02,17.8,0.07,81.92
2019-05-03,17.01,0.84,87.76
2019-05-04,16.91,1.15,86.95
2019-05-05,17.36,1.97,85.05
2019-05-06,17.37,3.19,85.75
2019-05-07,17.29,7.67,87.77
2019-05-08,16.62,12.49,90.63
2019-05-09,16.6,15.29,90.97
2019-05-10,17.02,40.61,87.8
2019-05-11,16.53,2.05,90.06
2019-05-12,16.84,4.47,91.29
2019-05-13,17.22,6.29,89.56
2019-05-14,16.74,13.32,89.11
2019-05-15,16.43,8.58,88.17
2019-05-16,16.53,14.69,89.2
2019-05-17,16.78,17.92,88.23
2019-05-18,16.41,22.4,91.91
2019-05-19,15.9,19.49,87.76
2019-05-20,16.56,8.66,88.9
2019-05-21,16.78,1.83,87.55
2019-05-22,16.35,3.39,87.96
2019-05-23,16.49,10.57,90.48
2019-05-24,16.74,8.67,89.49
2019-05-25,16.38,17.97,91.63
2019-05-26,16.23,6.91,89.58
2019-05-27,16.6,3.53,90.58
2019-05-28,15.8,16.24,93.42
2019-05-29,16.17,20.39,91.37
2019-05-30,16.08,31.74,91.68
2019-05-31,16.43,4.28,88.67
2019-06-01,16.47,13.68,88.8
2019-06-02,16.28,10.16,92.2
2019-06-03,16.2,1.24,85.28
2019-06-04,16.42,1.2,84.18
2019-06-05,16.05,2.05,85.23
2019-06-06,15.6,1.41,85.7
2019-06-07,16.2,17.64,90.12
2019-06-08,16.37,6.06,87.52
2019-06-09,16.1,1.88,86.19
2019-06-10,16.87,5.22,88.95
2019-06-11,16.47,18.15,89.01
2019-06-12,16.3,23.79,88.12
2019-06-13,16.91,1.98,86.57
2019-06-14,16.73,4.81,87.86
2019-06-15,16.61,8.27,91.05
2019-06-16,16.58,7.64,85.26
2019-06-17,16.88,2.48,83.06
2019-06-18,16.03,2.13,87.3
2019-06-19,16.32,0.52,86.57
2019-06-20,16.01,0.18,85.56
2019-06-21,15.31,2.13,84.64
2019-06-22,15.34,1.82,86.71
2019-06-23,15.69,0.13,83.14
2019-06-24,16.04,1.85,86.21
2019-06-25,16.07,4.83,90.35
2019-06-26,17.12,1.63,85.8
2019-06-27,17.5,0.18,83.31
2019-06-28,16.11,1.61,86.54
2019-06-29,16.76,2.77,86.54
2019-06-30,16.62,3.76,86.44
2019-07-01,16.25,3.67,87.54
2019-07-02,16.24,5.51,88.7
2019-07-03,16.08,8.56,89.48
2019-07-04,16.87,3.43,88.82
2019-07-05,15.98,6.0,84.74
2019-07-06,16.07,0.61,82.48
2019-07-07,15.79,1.29,82.16
2019-07-08,15.53,3.3,85.58
2019-07-09,15.47,2.73,85.04
2019-07-10,15.72,4.93,85.54
2019-07-11,15.96,2.9,85.38
2019-07-12,15.87,3.6,86.97
2019-07-13,16.02,6.24,85.84
2019-07-14,15.84,4.82,85.45
2019-07-15,15.67,8.91,87.58
2019-07-16,15.77,2.29,85.18
2019-07-17,15.94,1.0,83.17
2019-07-18,15.83,1.65,82.73
2019-07-19,15.53,1.14,82.57
2019-07-20,15.72,0.37,81.87
2019-07-21,16.27,0.1,80.82
2019-07-22,16.3,2.52,86.62
2019-07-23,16.2,8.13,89.12
2019-07-24,16.23,1.89,87.26
2019-07-25,16.5,0.8,84.77
2019-07-26,15.34,2.6,86.02
2019-07-27,15.98,0.95,82.59
2019-07-28,15.61,4.63,84.12
2019-07-29,15.9,3.07,84.1
2019-07-30,16.85,0.02,80.87
2019-07-31,16.52,1.73,81.22
2019-08-01,15.78,4.19,81.95
2019-08-02,15.99,4.9,87.58
2019-08-03,16.63,8.71,88.15
2019-08-04,16.39,0.54,82.08
2019-08-05,15.69,0.24,79.7
2019-08-06,15.63,0.61,80.64
2019-08-07,16.09,0.64,80.5
2019-08-08,16.78,0.75,81.79
2019-08-09,16.85,0.79,81.37
2019-08-10,16.4,1.44,82.25
2019-08-11,16.38,2.58,80.95
2019-08-12,16.92,1.47,81.51
2019-08-13,16.8,1.87,83.99
2019-08-14,16.07,1.13,81.54
2019-08-15,15.34,0.83,77.99
2019-08-16,15.42,3.14,84.93
2019-08-17,15.31,5.97,85.53
2019-08-18,16.23,0.71,80.58
2019-08-19,15.92,1.36,84.81
2019-08-20,15.8,0.63,81.39
2019-08-21,16.07,1.2,76.48
2019-08-22,15.65,0.78,77.55
2019-08-23,16.41,0.74,79.54
2019-08-24,16.12,1.37,79.56
2019-08-25,15.8,0.46,81.74
2019-08-26,16.56,0.07,80.15
2019-08-27,16.83,0.38,76.81
2019-08-28,16.39,0.49,76.71
2019-08-29,15.82,0.66,73.7
2019-08-30,15.74,0.71,76.25
2019-08-31,16.96,0.56,78.65
2019-09-01,16.79,1.04,78.94
2019-09-02,16.36,0.76,80.82
2019-09-03,17.02,0.56,78.17
2019-09-04,16.7,1.03,79.98
2019-09-05,16.6,1.15,76.14
2019-09-06,16.81,1.69,80.61
2019-09-07,16.22,0.78,72.55
2019-09-08,16.43,0.34,70.93
2019-09-09,17.17,0.14,71.45
2019-09-10,17.12,0.99,73.56
2019-09-11,17.41,4.42,81.96
2019-09-12,17.36,10.44,84.28
2019-09-13,16.66,4.1,80.33
2019-09-14,15.89,0.33,77.76
2019-09-15,16.32,0.63,77.1
2019-09-16,16.87,3.93,79.92
2019-09-17,16.52,7.63,85.66
2019-09-18,15.47,17.51,94.9
2019-09-19,15.59,8.24,90.88
2019-09-20,15.45,3.99,91.09
2019-09-21,16.3,3.61,86.3
2019-09-22,16.9,1.01,83.37
2019-09-23,16.59,4.29,86.23
2019-09-24,16.77,3.08,83.13
2019-09-25,16.05,10.38,86.91
2019-09-26,16.34,5.36,81.0
2019-09-27,16.64,1.88,81.55
2019-09-28,16.16,5.12,85.67
2019-09-29,15.34,6.16,94.18
2019-09-30,15.55,9.86,93.34
2019-10-01,16.28,11.95,85.92
2019-10-02,16.51,3.71,86.14
2019-10-03,16.09,18.0,90.09
2019-10-04,15.41,0.68,83.47
2019-10-05,15.31,1.27,87.88
2019-10-06,16.66,11.45,86.38
2019-10-07,17.03,7.09,85.85
2019-10-08,16.45,3.02,87.56
2019-10-09,16.2,0.66,85.1
2019-10-10,16.7,0.67,83.09
2019-10-11,15.59,4.24,90.44
2019-10-12,15.99,10.38,90.96
2019-10-13,15.51,35.22,86.3
2019-10-14,14.72,1.67,85.94
2019-10-15,15.87,1.27,84.83
2019-10-16,15.51,9.01,91.94
2019-10-17,15.97,2.36,88.47
2019-10-18,15.41,8.85,94.59
2019-10-19,14.81,21.81,96.03
2019-10-20,15.72,4.39,87.28
2019-10-21,15.3,8.46,89.37
2019-10-22,15.81,10.4,91.68
2019-10-23,15.05,20.68,88.74
2019-10-24,14.91,6.46,92.86
2019-10-25,15.7,1.66,86.05
2019-10-26,15.8,11.6,88.6
2019-10-27,16.37,28.19,89.22
2019-10-28,17.1,2.64,85.74
2019-10-29,15.75,5.87,91.76
2019-10-30,16.82,7.05,86.89
2019-10-31,16.79,15.54,86.97
2019-11-01,16.35,6.6,88.8
2019-11-02,16.05,6.69,88.3
2019-11-03,16.35,6.22,89.02
2019-11-04,16.28,8.64,88.99
2019-11-05,15.58,4.6,90.95
2019-11-06,15.47,21.51,92.39
2019-11-07,17.1,5.64,86.49
2019-11-08,16.77,1.69,87.31
2019-11-09,15.73,14.46,93.82
2019-11-10,16.27,4.56,88.39
2019-11-11,16.19,11.18,90.86
2019-11-12,15.88,21.22,94.0
2019-11-13,15.56,34.19,93.54
2019-11-14,15.68,14.11,90.11
2019-11-15,15.64,20.76,94.7
2019-11-16,15.91,2.87,89.75
2019-11-17,15.87,3.56,90.72
2019-11-18,15.54,6.51,92.84
2019-11-19,15.89,2.0,91.76
2019-11-20,16.4,1.21,87.81
2019-11-21,16.5,3.24,87.03
2019-11-22,15.48,12.29,92.58
2019-11-23,15.65,5.63,87.73
2019-11-24,16.38,2.47,89.62
2019-11-25,16.82,0.47,88.34
2019-11-26,16.79,2.0,87.83
2019-11-27,17.02,2.31,89.66
2019-11-28,16.63,2.86,88.47
2019-11-29,15.95,5.48,94.6
2019-11-30,16.07,4.11,92.52
2019-12-01,16.83,1.04,86.47
2019-12-02,16.84,1.34,87.23
2019-12-03,16.21,2.61,87.58
2019-12-04,15.75,7.52,92.35
2019-12-05,16.3,1.84,86.69
2019-12-06,16.07,3.35,88.9
2019-12-07,16.21,9.43,89.76
2019-12-08,15.78,1.5,88.45
2019-12-09,16.75,3.3,84.94
2019-12-10,16.68,2.14,87.79
2019-12-11,15.63,9.21,95.11
2019-12-12,15.44,7.88,93.39
2019-12-13,15.57,1.53,88.43
2019-12-14,15.9,7.01,91.69
2019-12-15,16.36,3.99,88.15
2019-12-16,16.36,0.36,88.93
2019-12-17,16.07,1.85,93.38
2019-12-18,16.56,2.86,89.23
2019-12-19,16.93,1.38,85.85
2019-12-20,16.74,2.25,88.14
2019-12-21,16.65,4.15,88.53
2019-12-22,16.8,1.81,87.29
2019-12-23,17.46,3.21,85.94
2019-12-24,17.3,2.27,87.79
2019-12-25,16.81,2.99,89.25
2019-12-26,17.46,5.29,89.24
2019-12-27,17.5,0.61,86.57
2019-12-28,17.27,1.83,89.52
2019-12-29,17.49,0.62,85.75
2019-12-30,16.45,7.16,95.43
2019-12-31,16.18,18.33,93.27
2020-01-01,16.54,3.2,90.63
2020-01-02,16.79,5.76,88.27
2020-01-03,17.18,4.1,85.04
2020-01-04,17.07,0.95,81.15
2020-01-05,16.73,0.46,84.66
2020-01-06,17.05,0.19,84.09
2020-01-07,16.09,0.03,85.26
2020-01-08,15.92,0.02,82.03
2020-01-09,15.5,0.01,80.09
2020-01-10,15.68,0.02,79.19
2020-01-11,14.53,0.04,79.28
2020-01-12,15.8,0.0,83.53
2020-01-13,16.88,0.0,81.41
2020-01-14,16.5,0.02,83.34
2020-01-15,16.07,0.0,85.33
2020-01-16,16.99,0.01,82.05
2020-01-17,17.36,0.03,82.63
2020-01-18,17.37,0.01,80.48
2020-01-19,17.43,1.39,85.01
2020-01-20,16.7,3.85,89.81
2020-01-21,15.93,7.87,95.74
2020-01-22,15.4,9.16,88.42
2020-01-23,16.09,0.58,83.96
2020-01-24,16.14,1.92,92.6
2020-01-25,16.53,1.53,89.23
2020-01-26,16.9,1.56,88.22
2020-01-27,16.11,6.44,89.52
2020-01-28,15.71,3.09,91.61
2020-01-29,16.73,1.62,87.88
2020-01-30,16.88,1.07,85.32
2020-01-31,17.05,0.27,84.03
2020-02-01,17.03,0.92,84.19
2020-02-02,16.51,3.47,92.69
2020-02-03,17.32,0.05,82.77
2020-02-04,16.94,0.35,78.17
2020-02-05,16.96,0.44,73.8
2020-02-06,16.46,0.01,75.47
2020-02-07,16.73,0.04,74.05
2020-02-08,16.55,11.74,84.34
2020-02-09,16.48,10.05,86.1
2020-02-10,17.29,5.65,83.69
2020-02-11,16.55,0.24,75.96
2020-02-12,16.55,0.65,75.15
2020-02-13,17.23,0.67,79.38
2020-02-14,16.77,1.41,85.68
2020-02-15,17.04,1.31,86.61
2020-02-16,17.19,2.2,82.1
2020-02-17,17.09,0.82,81.46
2020-02-18,17.42,0.0,79.08
2020-02-19,18.59,0.07,81.57
2020-02-20,17.54,1.08,87.26
2020-02-21,16.44,18.3,91.74
2020-02-22,16.54,17.84,88.51
2020-02-23,17.45,18.4,89.09
2020-02-24,17.32,51.54,90.6
2020-02-25,17.27,7.77,89.66
2020-02-26,16.0,11.42,90.83
2020-02-27,15.99,1.89,85.76
2020-02-28,16.95,0.62,85.84
2020-02-29,17.18,9.83,88.72
2020-03-01,17.63,16.37,87.84
2020-03-02,17.7,3.74,89.31
2020-03-03,17.64,2.22,86.88
2020-03-04,18.1,0.5,85.49
2020-03-05,17.77,0.16,80.08
2020-03-06,17.16,0.39,81.34
2020-03-07,16.89,2.13,85.54
2020-03-08,17.46,3.43,88.34
2020-03-09,16.89,1.58,88.52
2020-03-10,17.9,11.51,86.75
2020-03-11,17.57,6.8,87.43
2020-03-12,17.34,1.37,87.91
2020-03-13,17.23,14.15,90.01
2020-03-14,16.92,6.33,91.23
2020-03-15,17.01,5.2,86.45
2020-03-16,17.01,0.73,86.25
2020-03-17,17.76,0.95,81.22
2020-03-18,16.43,1.87,85.52
2020-03-19,16.62,0.25,84.88
2020-03-20,16.56,3.38,88.47
2020-03-21,15.5,1.38,81.5
2020-03-22,15.97,0.24,78.58
2020-03-23,16.04,0.32,83.16
2020-03-24,16.58,2.58,88.34
2020-03-25,16.63,1.97,90.05
2020-03-26,16.59,0.3,87.87
2020-03-27,17.61,0.43,83.26
2020-03-28,16.67,0.2,85.46
2020-03-29,17.28,4.85,87.43
2020-03-30,16.95,10.83,88.19
2020-03-31,16.96,11.33,90.39
2020-04-01,16.74,33.84,89.61
2020-04-02,17.87,0.75,83.82
2020-04-03,18.35,0.41,82.56
2020-04-04,17.82,1.02,85.85
2020-04-05,18.13,1.68,88.09
2020-04-06,17.42,1.62,90.85
2020-04-07,17.73,0.98,84.34
2020-04-08,17.77,0.9,83.73
2020-04-09,17.02,2.63,88.03
2020-04-10,17.55,0.83,84.09
2020-04-11,17.36,6.93,88.44
2020-04-12,17.46,9.7,88.87
2020-04-13,17.17,2.75,84.57
2020-04-14,17.27,9.93,86.49
2020-04-15,16.77,6.74,89.0
2020-04-16,17.18,2.74,86.69
2020-04-17,16.53,10.63,90.56
2020-04-18,16.09,11.33,89.25
2020-04-19,16.8,14.26,85.41
2020-04-20,17.2,5.03,85.28
2020-04-21,16.43,15.38,88.36
2020-04-22,16.33,10.08,89.47
2020-04-23,16.78,4.82,87.63
2020-04-24,16.66,8.18,89.21
2020-04-25,16.25,1.69,90.09
2020-04-26,17.33,0.92,84.82
2020-04-27,16.41,2.96,85.67
2020-04-28,16.9,3.17,84.43
2020-04-29,17.29,4.21,86.81
2020-04-30,17.46,9.91,89.96
2020-05-01,17.28,2.15,89.7
2020-05-02,18.05,1.43,86.1
2020-05-03,17.41,14.5,87.87
2020-05-04,17.14,10.72,86.79
2020-05-05,17.43,1.93,86.87
2020-05-06,17.14,3.17,84.19
2020-05-07,17.04,0.94,86.67
2020-05-08,17.5,0.16,82.99
2020-05-09,17.72,2.77,82.08
2020-05-10,17.73,2.0,85.56
2020-05-11,17.5,2.02,90.11
2020-05-12,17.44,7.13,90.37
2020-05-13,16.19,10.45,90.28
2020-05-14,17.0,3.12,88.57
2020-05-15,16.93,0.67,86.29
2020-05-16,17.03,1.75,84.46
2020-05-17,16.74,5.06,86.45
2020-05-18,17.11,5.98,88.12
2020-05-19,17.05,5.25,88.23
2020-05-20,17.64,0.85,85.0
2020-05-21,17.46,1.55,85.43
2020-05-22,17.04,5.21,86.58
2020-05-23,17.18,2.53,85.13
2020-05-24,16.99,0.48,83.08
2020-05-25,16.71,0.35,82.13
2020-05-26,17.17,0.71,83.23
2020-05-27,16.55,10.01,89.52
2020-05-28,15.99,8.93,87.12
2020-05-29,16.13,5.51,91.14
2020-05-30,15.33,10.39,93.92
2020-05-31,15.5,4.29,93.22
2020-06-01,16.06,6.35,90.82
2020-06-02,16.4,3.3,89.5
2020-06-03,15.33,20.65,94.97
2020-06-04,16.62,2.14,87.89
2020-06-05,16.9,1.78,86.17
2020-06-06,16.58,0.55,84.58
2020-06-07,15.47,20.63,84.21
2020-06-08,15.22,12.74,84.33
2020-06-09,15.63,1.01,82.96
2020-06-10,16.14,6.52,86.16
2020-06-11,15.74,4.12,89.26
2020-06-12,16.29,3.54,88.32
2020-06-13,16.84,1.88,86.52
2020-06-14,15.97,4.46,89.14
2020-06-15,15.34,0.95,83.99
2020-06-16,16.23,3.35,84.28
2020-06-17,16.85,6.54,86.18
2020-06-18,16.4,2.86,89.01
2020-06-19,16.37,3.1,87.34
2020-06-20,16.4,6.5,85.84
2020-06-21,16.57,6.1,85.52
2020-06-22,15.46,2.42,85.0
2020-06-23,15.28,8.3,88.45
2020-06-24,16.02,10.75,84.56
2020-06-25,16.14,1.79,84.1
2020-06-26,16.13,3.11,88.05
2020-06-27,16.63,1.65,84.09
2020-06-28,15.76,3.75,85.92
2020-06-29,15.83,1.72,86.35
2020-06-30,16.36,0.34,83.45
2020-07-01,15.96,2.04,87.21
2020-07-02,15.95,10.04,88.8
2020-07-03,15.78,3.38,87.86
2020-07-04,16.22,9.5,88.65
2020-07-05,16.26,8.24,87.13
2020-07-06,16.07,5.5,87.75
2020-07-07,15.65,2.77,88.38
2020-07-08,16.03,5.73,86.75
2020-07-09,16.12,13.06,88.09
2020-07-10,15.5,16.35,93.12
2020-07-11,15.56,10.84,86.97
2020-07-12,15.95,1.18,88.39
2020-07-13,16.11,2.2,85.49
2020-07-14,15.57,1.81,82.43
2020-07-15,14.91,0.24,81.21
2020-07-16,15.22,0.81,81.78
2020-07-17,15.8,0.78,82.02
2020-07-18,15.83,2.72,85.35
2020-07-19,15.98,0.82,84.72
2020-07-20,15.83,0.06,82.51
2020-07-21,16.19,0.3,82.65
2020-07-22,15.72,2.97,88.54
2020-07-23,15.91,9.48,92.54
2020-07-24,15.49,17.44,91.79
2020-07-25,16.07,5.68,87.44
2020-07-26,15.5,4.98,87.38
2020-07-27,15.5,1.93,82.89
2020-07-28,15.9,6.94,85.23
2020-07-29,16.34,5.63,83.97
2020-07-30,16.84,6.57,85.71
2020-07-31,16.67,0.67,82.22
2020-08-01,16.48,0.02,79.24
2020-08-02,15.95,0.07,78.62
2020-08-03,16.07,0.51,81.66
2020-08-04,15.54,0.32,82.24
2020-08-05,15.45,0.36,81.4
2020-08-06,16.03,0.36,81.3
2020-08-07,16.04,0.42,81.45
2020-08-08,16.24,0.3,80.88
2020-08-09,16.2,1.44,81.58
2020-08-10,16.45,2.07,82.97
2020-08-11,16.97,3.18,85.3
2020-08-12,17.52,10.01,85.85
2020-08-13,16.82,7.31,90.72
2020-08-14,16.84,6.59,86.15
2020-08-15,16.31,7.86,88.26
2020-08-16,16.48,3.23,85.59
2020-08-17,16.25,5.29,88.72
2020-08-18,16.56,6.8,91.8
2020-08-19,15.42,25.81,94.75
2020-08-20,16.03,10.32,90.65
2020-08-21,16.28,9.03,89.57
2020-08-22,16.11,3.75,86.56
2020-08-23,14.96,7.16,89.37
2020-08-24,16.22,10.08,88.22
2020-08-25,15.66,10.7,90.37
2020-08-26,16.26,3.43,87.18
2020-08-27,16.64,2.26,85.63
2020-08-28,16.31,0.41,83.27
2020-08-29,16.21,2.25,86.26
2020-08-30,15.21,10.53,89.41
2020-08-31,15.5,4.85,89.69
2020-09-01,15.89,1.56,86.02
2020-09-02,14.98,13.33,89.91
2020-09-03,15.9,6.38,85.65
2020-09-04,16.56,5.03,85.3
2020-09-05,16.87,4.83,83.88
2020-09-06,16.41,3.99,85.16
2020-09-07,16.86,3.94,86.39
2020-09-08,15.86,6.64,92.38
2020-09-09,16.38,1.86,83.9
2020-09-10,16.36,1.16,82.21
2020-09-11,16.69,0.84,84.38
2020-09-12,16.54,1.61,87.93
2020-09-13,17.19,0.53,84.18
2020-09-14,16.94,0.52,80.54
2020-09-15,15.89,1.97,79.27
2020-09-16,15.68,4.73,85.64
2020-09-17,15.62,6.39,91.42
2020-09-18,16.13,3.7,85.47
2020-09-19,16.23,13.21,91.55
2020-09-20,16.55,7.0,87.75
2020-09-21,16.18,1.44,83.15
2020-09-22,17.1,0.66,78.49
2020-09-23,16.18,1.22,83.12
2020-09-24,15.49,1.0,80.93
2020-09-25,15.9,0.74,78.76
2020-09-26,15.84,2.01,82.0
2020-09-27,15.96,0.84,87.52
2020-09-28,16.28,1.47,85.29
2020-09-29,16.42,1.4,85.83
2020-09-30,16.17,3.04,84.54
2020-10-01,16.43,0.21,81.98
2020-10-02,15.7,0.1,81.97
2020-10-03,16.6,0.17,85.64
2020-10-04,16.01,0.15,86.48
2020-10-05,15.39,0.02,81.33
2020-10-06,16.13,0.01,80.46
2020-10-07,16.16,0.65,83.11
2020-10-08,16.01,2.25,85.19
2020-10-09,15.81,0.04,79.76
2020-10-10,15.93,0.0,78.07
2020-10-11,16.61,2.56,81.03
2020-10-12,16.51,4.35,84.52
2020-10-13,15.26,4.63,85.52
2020-10-14,15.7,0.64,82.73
2020-10-15,16.5,0.94,84.18
2020-10-16,16.59,0.03,79.17
2020-10-17,16.33,8.63,80.3
2020-10-18,16.25,11.21,83.89
2020-10-19,15.34,1.26,91.65
2020-10-20,15.86,0.0,88.13
2020-10-21,16.38,0.04,87.24
2020-10-22,16.44,0.32,84.33
2020-10-23,16.49,0.11,80.04
2020-10-24,15.71,0.57,84.88
2020-10-25,16.59,0.81,87.88
2020-10-26,17.04,0.02,87.45
2020-10-27,16.46,1.58,92.92
2020-10-28,15.48,67.75,96.34
2020-10-29,16.06,15.34,89.95
2020-10-30,17.09,2.19,86.15
2020-10-31,16.43,0.07,84.21
2020-11-01,16.19,0.33,86.88
2020-11-02,16.99,0.69,83.81
2020-11-03,16.87,0.49,84.77
2020-11-04,16.52,0.0,86.99
2020-11-05,16.04,0.0,88.96
2020-11-06,16.26,0.0,86.52
2020-11-07,16.39,0.01,89.44
2020-11-08,16.6,0.11,87.03
2020-11-09,15.89,0.49,89.74
2020-11-10,15.52,20.7,91.85
2020-11-11,15.29,18.01,89.29
2020-11-12,16.06,1.78,88.04
2020-11-13,15.93,0.09,85.45
2020-11-14,15.88,0.06,84.85
2020-11-15,15.32,8.24,85.07
2020-11-16,15.68,16.8,89.79
2020-11-17,15.93,2.95,89.68
2020-11-18,15.53,0.17,89.16
2020-11-19,16.42,0.93,88.56
2020-11-20,16.0,4.57,92.29
2020-11-21,15.83,1.5,88.7
2020-11-22,16.52,0.49,88.66
2020-11-23,16.28,8.02,94.44
2020-11-24,16.54,1.25,86.69
2020-11-25,16.81,0.01,88.04
2020-11-26,15.32,0.02,91.9
2020-11-27,16.08,0.22,85.11
2020-11-28,16.48,0.3,86.43
2020-11-29,16.44,0.15,87.45
2020-11-30,16.37,0.09,85.33
2020-12-01,16.61,0.02,86.73
2020-12-02,16.19,1.11,89.81
2020-12-03,15.49,5.75,89.64
2020-12-04,16.5,0.63,89.22
2020-12-05,16.82,0.14,85.12
2020-12-06,17.16,0.55,84.73
2020-12-07,17.4,0.06,84.71
2020-12-08,16.95,0.03,86.26
2020-12-09,16.74,0.04,86.01
2020-12-10,16.49,0.05,87.84
2020-12-11,16.74,0.12,85.94
2020-12-12,17.03,0.38,85.82
2020-12-13,16.74,0.02,81.33
2020-12-14,16.19,0.03,80.32
2020-12-15,16.04,0.01,87.09
2020-12-16,16.3,0.43,86.22
2020-12-17,16.42,3.17,91.76
2020-12-18,15.97,9.53,90.71
2020-12-19,16.7,0.02,86.51
2020-12-20,15.92,0.05,92.04
2020-12-21,16.73,0.0,85.07
2020-12-22,16.33,0.64,87.26
2020-12-23,16.85,1.26,86.81
2020-12-24,16.48,0.42,91.22
2020-12-25,15.53,3.38,87.58
2020-12-26,13.96,26.09,90.93
2020-12-27,14.74,19.95,91.23
2020-12-28,15.73,11.58,86.6
2020-12-29,15.64,0.79,89.82
2020-12-30,15.88,8.89,90.65
2020-12-31,15.44,31.27,92.05
2021-01-01,16.56,2.27,88.7
2021-01-02,16.92,1.45,87.79
2021-01-03,15.89,12.04,93.3
2021-01-04,16.37,8.42,87.93
2021-01-05,15.59,7.0,90.59
2021-01-06,15.54,0.38,86.69
2021-01-07,15.6,2.69,88.82
2021-01-08,15.66,0.34,86.66
2021-01-09,15.59,5.84,87.66
