z_m,z_km,temperature_K,temperature_C,pressure_Pa,pressure_hPa,density_kg_m3
44100.0,44.1,262.53,-10.620000000000005,160.81861094326936,1.6081861094326937,0.002134026542894571
44200.0,44.2,262.80999999999995,-10.340000000000032,158.74050452366043,1.5874050452366044,0.0021042063111349238
44300.0,44.3,263.09,-10.060000000000002,156.69142160331347,1.5669142160331346,0.00207483386868695
44400.0,44.4,263.37,-9.779999999999973,154.67092658655713,1.5467092658655712,0.002045902025538108
44500.0,44.5,263.65,-9.5,152.67859086826155,1.5267859086826154,0.0020174037145882745
44600.0,44.6,263.92999999999995,-9.220000000000027,150.7139927143994,1.507139927143994,0.00198933198942124
44700.0,44.7,264.21,-8.939999999999998,148.77671714476912,1.4877671714476912,0.001961680022118887
44800.0,44.8,264.48999999999995,-8.660000000000025,146.86635581784512,1.4686635581784513,0.0019344411011172698
44900.0,44.9,264.77,-8.379999999999995,144.98250691770505,1.4498250691770505,0.0019076086291036198
45000.0,45.0,265.04999999999995,-8.100000000000023,143.1247750430047,1.431247750430047,0.0018811761209536005
45100.0,45.1,265.33,-7.819999999999993,141.2927710979527,1.412927710979527,0.0018551372017078759
45200.0,45.2,265.60999999999996,-7.5400000000000205,139.48611218525267,1.3948611218525266,0.001829485604587284
45300.0,45.3,265.89,-7.259999999999991,137.70442150097102,1.3770442150097102,0.0018042151690457798
45400.0,45.4,266.16999999999996,-6.980000000000018,135.94732823129948,1.3594732823129947,0.0017793198388604701
45500.0,45.5,266.45,-6.699999999999989,134.21446745116924,1.3421446745116925,0.001754793660257894
45600.0,45.6,266.72999999999996,-6.420000000000016,132.50548002468736,1.3250548002468736,0.001730630780075911
45700.0,45.7,267.01,-6.139999999999986,130.82001250735644,1.3082001250735644,0.0017068254439604157
45800.0,45.8,267.28999999999996,-5.860000000000014,129.15771705004934,1.2915771705004935,0.0016833719945962668
45900.0,45.9,267.57,-5.579999999999984,127.5182513046977,1.275182513046977,0.001660264869971631
46000.0,46.0,267.84999999999997,-5.300000000000011,125.90127833167232,1.259012783316723,0.0016374986016752236
46100.0,46.1,268.13,-5.019999999999982,124.30646650880999,1.2430646650880999,0.0016150678132256038
46200.0,46.2,268.40999999999997,-4.740000000000009,122.733489442071,1.22733489442071,0.0015929672184320967
46300.0,46.3,268.69,-4.4599999999999795,121.18202587778234,1.2118202587778233,0.0015711916197865203
46400.0,46.4,268.96999999999997,-4.180000000000007,119.65175961644931,1.1965175961644932,0.0015497359068852746
46500.0,46.5,269.25,-3.8999999999999773,118.14237942809297,1.1814237942809296,0.0015285950548810138
46600.0,46.6,269.53,-3.6200000000000045,116.65357896909843,1.1665357896909843,0.0015077641229635033
46700.0,46.7,269.80999999999995,-3.340000000000032,115.18505670053393,1.1518505670053394,0.0014872382528689195
46800.0,46.8,270.09,-3.0600000000000023,113.7365158079203,1.137365158079203,0.001467012667417135
46900.0,46.9,270.37,-2.7799999999999727,112.30766412242268,1.1230766412242268,0.0014470826690764168
47000.0,47.0,270.65,-2.5,110.89821404343272,1.1089821404343272,0.0014274436385549305
47100.0,47.1,270.65,-2.5,109.5071679338528,1.095071679338528,0.0014095385718486373
47200.0,47.2,270.65,-2.5,108.13357034042501,1.0813357034042501,0.0013918580964362476
47300.0,47.3,270.65,-2.5,106.77720239857408,1.0677720239857407,0.001374399395168284
47400.0,47.4,270.65,-2.5,105.43784798904147,1.0543784798904148,0.0013571596862320425
47500.0,47.5,270.65,-2.5,104.11529370344952,1.0411529370344952,0.0013401362227083429
47600.0,47.6,270.65,-2.5,102.80932881029776,1.0280932881029776,0.0013233262921338482
47700.0,47.7,270.65,-2.5,101.51974522138552,1.0151974522138552,0.001306727216068866
47800.0,47.8,270.65,-2.5,100.24633745865597,1.0024633745865597,0.0012903363496705772
47900.0,47.9,270.65,-2.5,98.98890262145575,0.9898890262145575,0.0012741510812716123
48000.0,48.0,270.65,-2.5,97.7472403542056,0.977472403542056,0.0012581688319639203
48100.0,48.1,270.65,-2.5,96.52115281447625,0.9652115281447625,0.0012423870551878519
48200.0,48.2,270.65,-2.5,95.31044464146491,0.9531044464146491,0.0012268032363263988
48300.0,48.3,270.65,-2.5,94.11492292486706,0.9411492292486706,0.0012114148923045237
48400.0,48.4,270.65,-2.5,92.93439717413878,0.9293439717413878,0.001196219571193515
48500.0,48.5,270.65,-2.5,91.7686792881446,0.917686792881446,0.001181214851820303
48600.0,48.6,270.65,-2.5,90.61758352518609,0.906175835251861,0.0011663983433816806
48700.0,48.7,270.65,-2.5,89.48092647340638,0.8948092647340639,0.0011517676850633593
48800.0,48.8,270.65,-2.5,88.3585270215659,0.883585270215659,0.0011373205456638037
