codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-10,21.105429236111114,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-10,21.504166666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-10,15.704166666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-10,22.777995173611114,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-11,22.33577079861111,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-11,22.154166666666665,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-11,16.695833333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-11,24.155274166666665,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-12,22.93600083333333,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-12,23.120833333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-12,17.179166666666667,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-12,24.083870868055556,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-13,20.60763395833333,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-13,21.304166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-13,15.425,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-13,22.290000729166664,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-14,20.416502256944444,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-14,20.583333333333332,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-14,15.854166666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-14,22.244273541666665,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-15,21.898110381944445,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-15,21.883333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-15,16.741666666666667,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-15,23.119392395833334,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-16,22.905656650246303,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-16,22.1875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-16,17.4125,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-16,24.181254411764705,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-17,25.31686778761062,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-17,22.475,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-17,17.820833333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-17,28.283574848484847,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-18,20.08977712871287,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-18,19.85,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-18,15.933333333333332,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-18,21.304082525252525,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-19,24.181548514851485,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-19,21.10833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-19,17.270833333333332,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-19,26.399928484848484,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-20,24.41014881188119,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-20,21.53333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-20,17.354166666666664,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-20,26.925215977011497,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-21,27.31071948051948,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-21,21.270833333333332,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-21,16.5,°C
